Subject	Trial	ID	Stimulus_status	Stimulus_type	Response_type	File_name	English_name	Dutch_name	Other_A	Other_B	List	Compound	Agreement_percentage	DK_percentage	Lg10WF	Familiarity	Visual_complexity	Manipulability	Letters	Non-word	Correct	Response
AH16	110	154	Target	picture+word	silent	road02.jpg	road	weg	n/a	n/a	8	0	100	0	4,8115	4,79	1,69	2,59	3	pleiston.png	1	1
AH16	79	155	Target	picture	aloud	pencilsharpener02a.jpg	pencil-sharpener	puntenslijper	n/a	n/a	8	1	100	0	0,301	4,3	2,5	3,4	13	plol.png	1	1
AH16	40	156	Target	picture	silent	pepper04a.jpg	pepper	paprika	n/a	n/a	8	0	100	0	1,7709	4,6	2,2	1,2	7	pompokje.png	1	1
AH16	87	157	Target	picture+word	aloud	computerkeyboard02.jpg	keyboard	toetsenbord	n/a	n/a	8	1	100	0	1,6902	4,7	3,1	4	11	pood.png	1	1
AH16	97	158	Target	picture+word	silent	clothespin03b.jpg	clothespin	wasknijper	knijper	n/a	8	1	75	0	0,301	4,3	2,3	2,6	10	potlijper.png	1	1
AH16	105	159	Target	picture	aloud	match.jpg	match	lucifer	n/a	n/a	8	0	100	0	2,4518	4,4	1,9	3,8	7	potroe.png	0	9
AH16	84	160	Target	picture	silent	treadmill.jpg	treadmill	loopband	hardloopband	n/a	8	1	75	0	1,2041	4,67	2,62	3,59	8	prino.png	1	1
AH16	13	161	Target	picture+word	aloud	cigarette.jpg	cigarette	sigaret	n/a	n/a	8	0	100	0	3,086	4,1	2	4,2	7	proen.png	0	8
AH16	85	162	Target	picture+word	silent	apple07.jpg	apple	appel	n/a	n/a	8	0	100	0	2,6503	4,6	1,8	2,4	5	prullenlook.png	1	1
AH16	41	163	Target	picture	aloud	strainer02.jpg	strainer	vergiet	n/a	n/a	8	0	100	0	1,5911	4,2	2,1	2	7	puntenprika.png	1	1
AH16	106	164	Target	picture	silent	africanelephant.jpg	elephant	olifant	n/a	n/a	8	0	100	0	2,721	4,48	2,95	2,68	7	puwarstukje.png	1	1
AH16	6	165	Target	picture+word	aloud	aluminiumfoil.jpg	aluminium_foil	aluminiumfolie	folie	n/a	8	1	86	0	1,415	4,79	1,88	2,65	14	rastaar.png	1	1
AH16	120	166	Target	picture+word	silent	fingerprint.jpg	fingerprint	vingerafdruk	n/a	n/a	8	1	100	0	2,2833	4,69	3,17	3,26	12	rekenmaars.png	1	1
AH16	64	167	Target	picture	aloud	whisk.jpg	whisk	garde	n/a	n/a	8	0	100	0	2,3201	3,8	2,5	2,8	5	rieetje.png	1	1
AH16	22	168	Target	picture	silent	giraffe.jpg	giraffe	giraffe	n/a	n/a	8	0	100	0	1,7482	4,43	3,12	2,21	7	rieg.png	1	1
AH16	19	169	Target	picture+word	aloud	bicycle.jpg	bicycle	fiets	mountainbike	n/a	8	0	88	0	2,9786	4,83	2,88	4,18	5	rietbei.png	1	1
AH16	27	170	Target	picture+word	silent	vase01.jpg	vase	vaas	n/a	n/a	8	0	100	0	2,3032	3,7	2,5	2,1	4	rijng.png	1	1
AH16	48	171	Target	picture	aloud	stool01.jpg	stool	kruk	n/a	n/a	8	0	100	0	2,0531	4,67	1,81	3,12	4	ritette.png	1	1
AH16	3	172	Target	picture	silent	mattress.jpg	mattress	matras	n/a	n/a	8	0	100	0	2,3541	4,86	2,05	3,26	6	rolator.png	1	1
AH16	116	173	Target	picture+word	aloud	zipper.jpg	zipper	rits	ritssluiting	n/a	8	0	88	0	2,2833	4,83	2,14	4,24	4	rolstde.png	1	1
AH16	128	174	Target	picture+word	silent	vacuumcleaner01.jpg	vacuum-cleaner	stofzuiger	n/a	n/a	8	1	100	0	2,0334	4,5	2,55	3,79	10	saxofaal.png	1	1
AH16	50	175	Target	picture	aloud	puzzlepiece.jpg	puzzle-piece	puzzelstukje	n/a	n/a	8	1	100	0	1,1461	4,3	2,7	1,9	12	schaakip.png	1	1
AH16	88	176	Target	picture	silent	television.jpg	television	televisie	scherm	n/a	8	0	88	0	2,9948	4,76	1,78	3,56	9	schaal.png	1	1
AH16	25	177	Target	picture+word	aloud	car.jpg	car	auto	n/a	n/a	8	0	100	0	4,3017	4,57	2,98	3,32	4	schaaraaier.png	1	1
AH16	103	178	Target	picture+word	silent	iron01b.jpg	iron	strijkijzer	strijkbout	n/a	8	0	88	13	1,5051	4,4	3	3,9	11	schaazer.png	1	1
AH16	70	179	Target	picture	aloud	broom01.jpg	broom	bezem	veger	n/a	8	0	88	0	2,2227	4,3	2,3	3,9	5	schater.png	1	1
AH16	47	180	Target	picture	silent	bikepump01.jpg	pump	fietspomp	pomp	n/a	8	1	86	0	0,699	4,52	1,88	3,65	9	schebersje.png	1	1
AH16	36	181	Target	picture+word	aloud	rug01.jpg	rug	kleed	vloerkleed	mat	8	0	75	0	3,0212	4,1	2,5	2	5	scheche.png	1	1
AH16	72	182	Target	picture+word	silent	thermometer02b.jpg	thermometer	thermometer	temperatuurmeter	n/a	8	0	88	0	1,7634	4,1	2,7	1,8	11	schildcet.png	1	1
AH16	121	183	Target	picture	aloud	tweezers02a.jpg	tweezers	pincet	n/a	n/a	8	0	100	0	1,6021	4,3	1,9	3,3	6	schofel.png	1	1
AH16	9	184	Target	picture	silent	sandcastle.jpg	sand-castle	zandkasteel	n/a	n/a	8	1	100	0	1,1139	4,36	2,6	2,09	11	schoorstaar.png	1	1
AH16	102	185	Target	picture+word	aloud	rice.jpg	rice	rijst	n/a	n/a	8	0	100	0	2,6042	4,5	2,4	1,5	5	schoudep.png	1	1
AH16	65	186	Target	picture+word	silent	scissors01.jpg	scissors	schaar	n/a	n/a	8	0	100	0	2,4456	4,5	2,5	4,2	6	schroevendrine.png	1	1
AH16	111	187	Target	picture	aloud	safe.jpg	safe	kluis	n/a	n/a	8	0	100	0	3,1892	4,26	2,36	3,38	5	siget.png	1	1
AH16	109	188	Target	picture	silent	saltshaker03a.jpg	salt-shaker	zout	zoutvaatje	n/a	8	0	50	0	2,8319	4,76	1,74	3,59	4	sigomp.png	1	1
AH16	123	189	Target	picture+word	aloud	fan.jpg	fan	ventilator	fan	n/a	8	0	75	0	2,0453	4,2	3,1	2,4	10	skeluwpop.png	1	1
AH16	2	190	Target	picture+word	silent	bandaid01.jpg	band-aid	pleister	n/a	n/a	8	0	88	13	2,03	3,9	1,9	3,2	8	slabbets.png	1	1
AH16	81	191	Target	picture	aloud	straw.jpg	straw	rietje	n/a	n/a	8	0	100	0	2,0607	3,7	1,8	3,7	6	sleker.png	1	1
AH16	53	192	Target	picture	silent	dishsoap.jpg	dish-soap	afwasmiddel	n/a	n/a	8	1	100	0	1,0414	4,4	2,3	2,2	11	sleutord.png	1	1
AH16	5	193	Target	picture+word	aloud	photocopier.jpg	photocopier	printer	kopieermachine	n/a	8	0	88	0	1,6021	4,52	3,1	2,94	7	sneeuwok.png	1	1
AH16	57	194	Target	picture+word	silent	lemon02.jpg	lemon	citroen	limoen	n/a	8	0	88	0	2,3598	4,6	2,2	2,1	7	sotel.png	1	1
AH16	114	195	Target	picture	aloud	pill.jpg	pill	pil	n/a	n/a	8	0	100	0	2,6149	4	1,9	2,7	3	spapel.png	1	1
AH16	46	196	Target	picture	silent	pacifier02d.jpg	pacifier	speen	tutje	n/a	8	0	88	13	1,2304	3,8	2,7	3,3	5	spast.png	1	1
AH16	107	197	Target	picture+word	aloud	pig.jpg	pig.	varken	n/a	n/a	8	0	100	0	3,0346	4,36	2,57	2,24	6	spiegaan.png	1	1
AH16	52	198	Target	picture+word	silent	windmill.jpg	windmill	molen	n/a	n/a	8	0	100	0	2,2989	4,33	2,81	2	5	stanlend.png	1	1
AH16	78	199	Target	picture	aloud	rock01a.jpg	rock	steen	kei	brood	8	0	75	0	3,194	4,1	2,3	2,3	5	steenel.png	1	1
AH16	108	200	Target	picture	silent	garbagecan02.jpg	garbage-bin	prullenbak	pedaalemmer	afvalemmer	8	0	75	0	1,7924	4,57	1,93	3,12	10	stofaas.png	1	1
AH16	101	201	Target	picture+word	aloud	accordion01.jpg	accordion	accordeon	n/a	n/a	8	0	100	0	1,7243	4,26	3,33	4,12	9	stoller.png	1	1
AH16	8	202	Target	picture+word	silent	eggplant.jpg	eggplant	aubergine	n/a	n/a	8	0	100	0	1,4914	4	2,2	1,5	9	strijkink.png	1	1
AH16	90	203	Target	picture	aloud	yarn.jpg	wool	wol	garen	draad	8	0	75	0	2,2175	3,7	2,7	2,1	3	strijkot.png	1	2
AH16	89	204	Target	picture	silent	leaf02a.jpg	leaf	blad	n/a	n/a	8	0	100	0	2,6884	4,4	1,8	2,2	4	stropger.png	1	1
AH16	34	205	Target	picture+word	aloud	almond.jpg	almonds	amandelen	walnoten	n/a	8	0	86	0	1,8573	4,3	2,1	1,3	9	struk.png	1	1
AH16	38	206	Target	picture+word	silent	bow.jpg	bow	boog	n/a	n/a	8	0	100	0	2,574	4,2	1,76	4,29	4	surfommel.png	1	1
AH16	82	207	Target	picture	aloud	bucket01a.jpg	bucket	emmer	n/a	n/a	8	0	100	0	2,4698	3,9	2	2,5	5	takje.png	1	1
AH16	32	208	Target	picture	silent	laptop01a.jpg	laptop	laptop	n/a	n/a	8	0	100	0	2,4116	4,6	3,6	3,2	6	telent.png	1	1
AH16	98	209	Target	picture+word	aloud	necklace.jpg	necklace	ketting	n/a	n/a	8	0	100	0	2,9232	4,2	2,5	3,3	7	temeter.png	1	1
AH16	76	210	Target	picture+word	silent	medal02b.jpg	medal	medaille	n/a	n/a	8	0	100	0	2,6493	3,8	2,1	2,4	8	tetbal.png	1	1
AH16	1	211	Target	picture	aloud	envelope03a.jpg	envelope	envelop	brief	n/a	8	0	88	0	2,4393	4,6	1,8	3,2	7	theedoline.png	1	1
AH16	44	212	Target	picture	silent	tray.jpg	tray	dienblad	n/a	n/a	8	1	100	0	1,7404	3,4	2,3	2,5	8	theevisie.png	1	1
AH16	4	213	Target	picture+word	aloud	tiger02.jpg	tiger	tijger	n/a	n/a	8	0	100	0	2,7093	4,36	3,12	1,82	6	thermoedje.png	1	1
AH16	56	214	Target	picture+word	silent	greatwhiteshark.jpg	shark	haai	n/a	n/a	8	0	100	0	2,617	4,33	2,86	2,12	4	tijgand.png	1	1
AH16	92	215	Target	picture	aloud	toaster01.jpg	toaster	broodrooster	n/a	n/a	8	1	100	0	2,0253	4,5	2,9	2,7	12	toetsener.png	1	1
AH16	69	216	Target	picture	silent	swing.jpg	swing	schommel	n/a	n/a	8	0	100	0	1,8451	4,61	1,59	4	8	tomamp.png	1	1
AH16	68	217	Target	picture+word	aloud	cat.jpg	cat	kat	poes	n/a	8	0	88	0	3,364	4,48	2,86	2,79	3	tramplad.png	1	1
AH16	33	218	Target	picture+word	silent	donut.jpg	donut	donut	n/a	n/a	8	0	100	0	2,2945	4,74	1,71	2,56	5	trechtebak.png	1	1
AH16	55	219	Target	picture	aloud	chalk.jpg	chalk	krijt	kaars	n/a	8	0	88	13	2,7143	3,7	1,7	2,6	5	tshulp.png	0	9
AH16	23	220	Target	picture	silent	bus.jpg	bus	bus	n/a	n/a	8	0	100	0	3,4527	4,69	2,45	2,29	3	tuinsloper.png	1	1
AH16	20	221	Target	picture+word	aloud	cannon.jpg	cannon	kanon	n/a	n/a	8	0	100	0	2,433	4,26	2,52	2,65	5	tulkje.png	1	1
AH16	43	222	Target	picture+word	silent	key01.jpg	key	sleutel	n/a	n/a	8	0	100	0	3,5478	4,88	1,95	3,97	7	upeen.png	1	1
AH16	113	223	Target	picture	aloud	coatrack.jpg	coat-hanger	kapstok	n/a	n/a	8	0	100	0	1,5051	4,55	1,69	3,35	7	vaol.png	1	1
AH16	59	224	Target	picture	silent	basketball01.jpg	basketball	basketbal	n/a	n/a	8	1	100	0	2,5866	4,79	1,83	4,26	9	varkil.png	1	1
AH16	7	225	Target	picture+word	aloud	fence02.jpg	fence	hek	tuinhek	n/a	8	0	88	0	2,9987	4,38	2,24	1,94	3	veiligheidssout.png	1	1
AH16	112	226	Target	picture+word	silent	watch02a.jpg	watch	horloge	n/a	n/a	8	0	100	0	3,091	4,4	3,1	3,8	7	vek.png	1	1
AH16	29	227	Target	picture	aloud	garlic01a.jpg	garlic	knoflook	n/a	n/a	8	0	100	0	2,2856	4,6	2,4	1,6	8	ventileer.png	1	1
AH16	24	228	Target	picture	silent	ladybug03.jpg	ladybag	lieveheersbeestje	n/a	n/a	8	0	100	0	1,2788	4,69	2,79	1,53	17	vergrootifer.png	1	1
AH16	49	229	Target	picture+word	aloud	englishcucumber.jpg	cucumber	komkommer	augurk	n/a	8	0	88	0	1,7709	4,74	1,86	2,06	9	verrender.png	1	1
AH16	15	230	Target	picture+word	silent	bowlingpin.jpg	bowling-pin	kegel	pion	n/a	8	0	88	0	1,301	4,46	1,61	3,5	5	verrietje.png	1	1
AH16	94	231	Target	picture	aloud	cauliflower01.jpg	cauliflower	bloemkool	n/a	n/a	8	0	100	0	1,3979	4,4	2,5	1,2	9	verwambing.png	1	1
AH16	14	232	Target	picture	silent	jar03.jpg	jar	pot	wekpot	n/a	8	0	88	0	3,1271	3,9	2,1	1,8	3	veten.png	1	1
AH16	17	233	Target	picture+word	aloud	dice05a.jpg	dice	dobbelsteen	n/a	n/a	8	1	100	0	1,5051	4,5	2,3	3,4	11	viet.png	1	1
AH16	31	234	Target	picture+word	silent	woodboard.jpg	woodboard	plank	n/a	n/a	8	0	100	0	2,6911	3,8	2,2	1,5	5	vingerag.png	1	1
AH16	118	235	Target	picture	aloud	shovel01.jpg	shovel	schep	schop	n/a	8	0	63	0	2,3075	4,71	1,52	3,97	5	vingerhopdas.png	1	1
AH16	11	236	Target	picture	silent	tent.jpg	tent	tent	n/a	n/a	8	0	100	0	3,2531	4,45	2,14	2,82	4	vliewi.png	1	1
AH16	28	237	Target	picture+word	aloud	arrow02.jpg	arrow	pijl	n/a	n/a	8	0	100	0	2,4942	4,24	1,71	3,53	4	vloge.png	1	1
AH16	62	238	Target	picture+word	silent	binoculars01b.jpg	binoculars	verrekijker	n/a	n/a	8	1	100	0	2,0864	4	3,5	4,4	11	vloop.png	1	1
AH16	74	239	Target	picture	aloud	blackbear.jpg	bear	beer	n/a	n/a	8	0	100	0	3,0469	4,33	3,07	2,09	4	vlork.png	1	1
AH16	124	240	Target	picture	silent	musicsheet.jpg	music-sheet	bladmuziek	n/a	n/a	8	1	100	0	1,1139	4,36	2,74	2,94	10	vuurtoen.png	1	1
AH16	42	241	Target	picture+word	aloud	greenolive.jpg	olive	olijf	n/a	n/a	8	0	88	13	1,5315	4,3	2	1,5	5	wandelon.png	1	1
AH16	10	242	Target	picture+word	silent	weight01.jpg	weight	gewicht	halter	n/a	8	0	75	0	2,8791	3,8	2	3,2	7	wasknolk.png	1	1
AH16	93	243	Target	picture	aloud	bib.jpg	bib	slabbetje	n/a	n/a	8	0	100	0	1,2304	3,8	2,5	2,7	9	watericht.png	1	2
AH16	67	244	Target	picture	silent	acousticguitar02.jpg	guitar	gitaar	n/a	n/a	8	0	100	0	2,7007	4,52	2,45	4,71	6	weegschaar.png	1	1
AH16	95	245	Target	picture+word	aloud	pineapple01a.jpg	pineapple	ananas	n/a	n/a	8	0	100	0	2,0453	4,5	3,1	1,7	6	wegteen.png	1	1
AH16	83	246	Target	picture+word	silent	book01b.jpg	book	boek	n/a	n/a	8	0	100	0	3,8196	4,5	2,2	3,9	4	winkelwader.png	1	1
AH16	73	247	Target	picture	aloud	coffeebean.jpg	coffee-beans	koffiebonen	n/a	n/a	8	1	100	0	1,2041	4,3	2,1	1,9	11	witlank.png	1	2
AH16	30	248	Target	picture	silent	bracelet01.jpg	bracelet	armband	kralenarmband	n/a	8	1	88	0	2,4393	3,4	2,2	2,9	7	wolra.png	1	1
AH16	125	249	Target	picture+word	aloud	cactus.jpg	cactus	cactus	n/a	n/a	8	0	100	0	1,9031	4,14	2,74	1,85	6	woltok.png	1	1
AH16	80	250	Target	picture+word	silent	headphones02b.jpg	headphones	koptelefoon	n/a	n/a	8	1	100	0	1,9638	4,4	2,9	3,6	11	wortat.png	1	1
AH16	35	251	Target	picture	aloud	monarchbutterfly.jpg	butterfly	vlinder	n/a	n/a	8	0	100	0	2,4298	4,62	3,24	1,91	7	zaagoon.png	1	1
AH16	99	252	Target	picture	silent	cupcake.jpg	cupcake	cupcake	muffin	n/a	8	1	75	0	1,0792	4,81	2,26	2,41	7	zakloek.png	1	1
AH16	75	253	Target	picture+word	aloud	knee.jpg	knee	knie	n/a	n/a	8	0	100	0	2,6522	4,93	2,02	3,82	4	zandaats.png	1	1
AH16	39	254	Target	picture+word	silent	mug05.jpg	mug	mok	kopje	koffiekop	8	0	75	0	1,699	4,88	1,38	3,82	3	zandkaag.png	1	1
AH16	66	255	Target	picture	aloud	eraser.jpg	eraser	gum	n/a	n/a	8	0	100	0	1,3424	4,3	1,9	3,3	3	zebrits.png	1	1
AH16	18	256	Target	picture	silent	trampoline.jpg	trampoline	trampoline	n/a	n/a	8	0	100	0	1,5315	4,4	1,98	4,06	10	zeefet.png	1	1
